DateTime,Method,Path,Protocol,Status,_Details,_Sizes,XForwardFor,UserAgent,ReqId,ReqAuthority,UpstreamHost,UpstreamCluster,UpstreamLocalAddr,DownstreamLocalAddr,DownstreamRemoteAddr,ReqServerName,RouteName,EndpointMethod,EndpointPath,ServiceTracing
2022-07-13T03:38:52.810Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 16 16,-,Python/3.9 aiohttp/3.8.1,0efb8f3e-8aaf-48b7-a5eb-ec3a7375d78b,stats-app.stats:4000,10.42.0.21:8000,inbound|8000||,127.0.0.6:59785,10.42.0.21:8000,10.42.0.23:55876,outbound_.4000_._.stats-app.stats.svc.cluster.local,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:52.809Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 9 9,-,Python/3.9 aiohttp/3.8.1,0efb8f3e-8aaf-48b7-a5eb-ec3a7375d78b,author-app.author:4000,10.42.0.211:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.23:37522,10.43.115.69:4000,10.42.0.23:37654,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:52.808Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 10 10,-,Python/3.9 aiohttp/3.8.1,0efb8f3e-8aaf-48b7-a5eb-ec3a7375d78b,fulltext-app.fulltext:4000,10.42.0.229:8000,outbound|4000||fulltext-app.fulltext.svc.cluster.local,10.42.0.23:41962,10.43.87.91:4000,10.42.0.23:58578,-,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:52.810Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 10 10,-,Python/3.9 aiohttp/3.8.1,0efb8f3e-8aaf-48b7-a5eb-ec3a7375d78b,author-app.author:4000,10.42.0.211:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.23:36736,10.43.115.69:4000,10.42.0.23:37652,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:52.810Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 17 17,-,Python/3.9 aiohttp/3.8.1,0efb8f3e-8aaf-48b7-a5eb-ec3a7375d78b,stats-app.stats:4000,10.42.0.21:8000,outbound|4000||stats-app.stats.svc.cluster.local,10.42.0.23:55876,10.43.45.60:4000,10.42.0.23:55720,-,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:52.808Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 22 22,-,Python/3.9 aiohttp/3.8.1,0efb8f3e-8aaf-48b7-a5eb-ec3a7375d78b,paper-app.paper:4000,10.42.0.233:8000,outbound|4000||paper-app.paper.svc.cluster.local,10.42.0.23:52298,10.43.132.225:4000,10.42.0.23:53830,-,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
2022-07-13T03:38:52.809Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 9 8,-,Python/3.9 aiohttp/3.8.1,0efb8f3e-8aaf-48b7-a5eb-ec3a7375d78b,author-app.author:4000,10.42.0.211:8000,inbound|8000||,127.0.0.6:35247,10.42.0.211:8000,10.42.0.23:37522,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:52.810Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 9 9,-,Python/3.9 aiohttp/3.8.1,0efb8f3e-8aaf-48b7-a5eb-ec3a7375d78b,author-app.author:4000,10.42.0.211:8000,inbound|8000||,127.0.0.6:39181,10.42.0.211:8000,10.42.0.23:36736,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:52.809Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 21 21,-,Python/3.9 aiohttp/3.8.1,0efb8f3e-8aaf-48b7-a5eb-ec3a7375d78b,paper-app.paper:4000,10.42.0.233:8000,inbound|8000||,127.0.0.6:51921,10.42.0.233:8000,10.42.0.23:52298,outbound_.4000_._.paper-app.paper.svc.cluster.local,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
2022-07-13T03:38:52.809Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 9 9,-,Python/3.9 aiohttp/3.8.1,0efb8f3e-8aaf-48b7-a5eb-ec3a7375d78b,fulltext-app.fulltext:4000,10.42.0.229:8000,inbound|8000||,127.0.0.6:41573,10.42.0.229:8000,10.42.0.23:41962,outbound_.4000_._.fulltext-app.fulltext.svc.cluster.local,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:50.847Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 12 7,-,Python/3.9 aiohttp/3.8.1,8cf4d11d-ecb1-4ee2-82d0-1ec7fb98b3f0,author-app.author:4000,10.42.0.244:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.24:35476,10.43.115.69:4000,10.42.0.24:37184,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:50.847Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 13 13,-,Python/3.9 aiohttp/3.8.1,8cf4d11d-ecb1-4ee2-82d0-1ec7fb98b3f0,author-app.author:4000,10.42.0.244:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.24:35200,10.43.115.69:4000,10.42.0.24:37186,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:50.848Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 13 13,-,Python/3.9 aiohttp/3.8.1,8cf4d11d-ecb1-4ee2-82d0-1ec7fb98b3f0,fulltext-app.fulltext:4000,10.42.0.235:8000,outbound|4000||fulltext-app.fulltext.svc.cluster.local,10.42.0.24:58912,10.43.87.91:4000,10.42.0.24:51494,-,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:50.847Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 20 20,-,Python/3.9 aiohttp/3.8.1,8cf4d11d-ecb1-4ee2-82d0-1ec7fb98b3f0,stats-app.stats:4000,10.42.0.19:8000,outbound|4000||stats-app.stats.svc.cluster.local,10.42.0.24:47544,10.43.45.60:4000,10.42.0.24:57468,-,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:50.847Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 24 23,-,Python/3.9 aiohttp/3.8.1,8cf4d11d-ecb1-4ee2-82d0-1ec7fb98b3f0,paper-app.paper:4000,10.42.0.233:8000,outbound|4000||paper-app.paper.svc.cluster.local,10.42.0.24:48934,10.43.132.225:4000,10.42.0.24:52940,-,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
2022-07-13T03:38:50.847Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 22 22,-,Python/3.9 aiohttp/3.8.1,8cf4d11d-ecb1-4ee2-82d0-1ec7fb98b3f0,paper-app.paper:4000,10.42.0.233:8000,inbound|8000||,127.0.0.6:36505,10.42.0.233:8000,10.42.0.24:48934,outbound_.4000_._.paper-app.paper.svc.cluster.local,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
2022-07-13T03:38:50.847Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 20 20,-,Python/3.9 aiohttp/3.8.1,8cf4d11d-ecb1-4ee2-82d0-1ec7fb98b3f0,stats-app.stats:4000,10.42.0.19:8000,inbound|8000||,127.0.0.6:52983,10.42.0.19:8000,10.42.0.24:47544,outbound_.4000_._.stats-app.stats.svc.cluster.local,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:50.847Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 8 6,-,Python/3.9 aiohttp/3.8.1,8cf4d11d-ecb1-4ee2-82d0-1ec7fb98b3f0,author-app.author:4000,10.42.0.244:8000,inbound|8000||,127.0.0.6:46125,10.42.0.244:8000,10.42.0.24:35476,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:50.847Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 12 12,-,Python/3.9 aiohttp/3.8.1,8cf4d11d-ecb1-4ee2-82d0-1ec7fb98b3f0,author-app.author:4000,10.42.0.244:8000,inbound|8000||,127.0.0.6:36651,10.42.0.244:8000,10.42.0.24:35200,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:50.849Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 13 12,-,Python/3.9 aiohttp/3.8.1,8cf4d11d-ecb1-4ee2-82d0-1ec7fb98b3f0,fulltext-app.fulltext:4000,10.42.0.235:8000,inbound|8000||,127.0.0.6:57693,10.42.0.235:8000,10.42.0.24:58912,outbound_.4000_._.fulltext-app.fulltext.svc.cluster.local,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:49.498Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 10 10,-,Python/3.9 aiohttp/3.8.1,1b0af6c7-25a6-4e43-830c-2a2a3d9f961a,author-app.author:4000,10.42.0.214:8000,inbound|8000||,127.0.0.6:57571,10.42.0.214:8000,10.42.0.22:42958,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:49.499Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 6 5,-,Python/3.9 aiohttp/3.8.1,1b0af6c7-25a6-4e43-830c-2a2a3d9f961a,author-app.author:4000,10.42.0.244:8000,inbound|8000||,127.0.0.6:46125,10.42.0.244:8000,10.42.0.22:37248,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:49.498Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 6 6,-,Python/3.9 aiohttp/3.8.1,1b0af6c7-25a6-4e43-830c-2a2a3d9f961a,fulltext-app.fulltext:4000,10.42.0.235:8000,inbound|8000||,127.0.0.6:47111,10.42.0.235:8000,10.42.0.22:40510,outbound_.4000_._.fulltext-app.fulltext.svc.cluster.local,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:49.499Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 15 15,-,Python/3.9 aiohttp/3.8.1,1b0af6c7-25a6-4e43-830c-2a2a3d9f961a,stats-app.stats:4000,10.42.0.21:8000,inbound|8000||,127.0.0.6:39499,10.42.0.21:8000,10.42.0.22:39900,outbound_.4000_._.stats-app.stats.svc.cluster.local,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:49.498Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 20 20,-,Python/3.9 aiohttp/3.8.1,1b0af6c7-25a6-4e43-830c-2a2a3d9f961a,paper-app.paper:4000,10.42.0.221:8000,inbound|8000||,127.0.0.6:52819,10.42.0.221:8000,10.42.0.22:45784,outbound_.4000_._.paper-app.paper.svc.cluster.local,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
2022-07-13T03:38:49.498Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 6 6,-,Python/3.9 aiohttp/3.8.1,1b0af6c7-25a6-4e43-830c-2a2a3d9f961a,author-app.author:4000,10.42.0.244:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.22:37248,10.43.115.69:4000,10.42.0.22:48846,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:49.498Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 7 7,-,Python/3.9 aiohttp/3.8.1,1b0af6c7-25a6-4e43-830c-2a2a3d9f961a,fulltext-app.fulltext:4000,10.42.0.235:8000,outbound|4000||fulltext-app.fulltext.svc.cluster.local,10.42.0.22:40510,10.43.87.91:4000,10.42.0.22:55914,-,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:49.498Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 11 10,-,Python/3.9 aiohttp/3.8.1,1b0af6c7-25a6-4e43-830c-2a2a3d9f961a,author-app.author:4000,10.42.0.214:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.22:42958,10.43.115.69:4000,10.42.0.22:48840,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:49.498Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 16 16,-,Python/3.9 aiohttp/3.8.1,1b0af6c7-25a6-4e43-830c-2a2a3d9f961a,stats-app.stats:4000,10.42.0.21:8000,outbound|4000||stats-app.stats.svc.cluster.local,10.42.0.22:39900,10.43.45.60:4000,10.42.0.22:37098,-,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:49.498Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 21 21,-,Python/3.9 aiohttp/3.8.1,1b0af6c7-25a6-4e43-830c-2a2a3d9f961a,paper-app.paper:4000,10.42.0.221:8000,outbound|4000||paper-app.paper.svc.cluster.local,10.42.0.22:45784,10.43.132.225:4000,10.42.0.22:38256,-,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
2022-07-13T03:38:47.809Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 9 9,-,Python/3.9 aiohttp/3.8.1,d2c3224c-3445-4d26-8559-d549793f5b33,author-app.author:4000,10.42.0.244:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.23:34248,10.43.115.69:4000,10.42.0.23:37322,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:47.809Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 10 10,-,Python/3.9 aiohttp/3.8.1,d2c3224c-3445-4d26-8559-d549793f5b33,author-app.author:4000,10.42.0.214:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.23:33892,10.43.115.69:4000,10.42.0.23:37318,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:47.809Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 10 10,-,Python/3.9 aiohttp/3.8.1,d2c3224c-3445-4d26-8559-d549793f5b33,fulltext-app.fulltext:4000,10.42.0.217:8000,outbound|4000||fulltext-app.fulltext.svc.cluster.local,10.42.0.23:53722,10.43.87.91:4000,10.42.0.23:58246,-,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:47.809Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 20 20,-,Python/3.9 aiohttp/3.8.1,d2c3224c-3445-4d26-8559-d549793f5b33,stats-app.stats:4000,10.42.0.20:8000,outbound|4000||stats-app.stats.svc.cluster.local,10.42.0.23:36712,10.43.45.60:4000,10.42.0.23:55384,-,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:47.809Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 24 24,-,Python/3.9 aiohttp/3.8.1,d2c3224c-3445-4d26-8559-d549793f5b33,paper-app.paper:4000,10.42.0.204:8000,outbound|4000||paper-app.paper.svc.cluster.local,10.42.0.23:45896,10.43.132.225:4000,10.42.0.23:53504,-,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
2022-07-13T03:38:47.809Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 19 19,-,Python/3.9 aiohttp/3.8.1,d2c3224c-3445-4d26-8559-d549793f5b33,stats-app.stats:4000,10.42.0.20:8000,inbound|8000||,127.0.0.6:39703,10.42.0.20:8000,10.42.0.23:36712,outbound_.4000_._.stats-app.stats.svc.cluster.local,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:47.809Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 9 8,-,Python/3.9 aiohttp/3.8.1,d2c3224c-3445-4d26-8559-d549793f5b33,fulltext-app.fulltext:4000,10.42.0.217:8000,inbound|8000||,127.0.0.6:45829,10.42.0.217:8000,10.42.0.23:53722,outbound_.4000_._.fulltext-app.fulltext.svc.cluster.local,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:47.809Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 9 9,-,Python/3.9 aiohttp/3.8.1,d2c3224c-3445-4d26-8559-d549793f5b33,author-app.author:4000,10.42.0.214:8000,inbound|8000||,127.0.0.6:57571,10.42.0.214:8000,10.42.0.23:33892,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:47.809Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 8 8,-,Python/3.9 aiohttp/3.8.1,d2c3224c-3445-4d26-8559-d549793f5b33,author-app.author:4000,10.42.0.244:8000,inbound|8000||,127.0.0.6:36651,10.42.0.244:8000,10.42.0.23:34248,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:47.809Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 24 24,-,Python/3.9 aiohttp/3.8.1,d2c3224c-3445-4d26-8559-d549793f5b33,paper-app.paper:4000,10.42.0.204:8000,inbound|8000||,127.0.0.6:38495,10.42.0.204:8000,10.42.0.23:45896,outbound_.4000_._.paper-app.paper.svc.cluster.local,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
2022-07-13T03:38:45.847Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 15 15,-,Python/3.9 aiohttp/3.8.1,259e0aab-b2c8-4186-b94e-9bbb6642769d,stats-app.stats:4000,10.42.0.21:8000,inbound|8000||,127.0.0.6:38279,10.42.0.21:8000,10.42.0.24:53680,outbound_.4000_._.stats-app.stats.svc.cluster.local,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:45.847Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 8 7,-,Python/3.9 aiohttp/3.8.1,259e0aab-b2c8-4186-b94e-9bbb6642769d,author-app.author:4000,10.42.0.214:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.24:55668,10.43.115.69:4000,10.42.0.24:36852,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:45.847Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 8 8,-,Python/3.9 aiohttp/3.8.1,259e0aab-b2c8-4186-b94e-9bbb6642769d,fulltext-app.fulltext:4000,10.42.0.229:8000,outbound|4000||fulltext-app.fulltext.svc.cluster.local,10.42.0.24:49528,10.43.87.91:4000,10.42.0.24:51160,-,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:45.846Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 11 11,-,Python/3.9 aiohttp/3.8.1,259e0aab-b2c8-4186-b94e-9bbb6642769d,author-app.author:4000,10.42.0.211:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.24:60088,10.43.115.69:4000,10.42.0.24:36846,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:45.847Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 16 16,-,Python/3.9 aiohttp/3.8.1,259e0aab-b2c8-4186-b94e-9bbb6642769d,stats-app.stats:4000,10.42.0.21:8000,outbound|4000||stats-app.stats.svc.cluster.local,10.42.0.24:53680,10.43.45.60:4000,10.42.0.24:57134,-,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:45.847Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 25 25,-,Python/3.9 aiohttp/3.8.1,259e0aab-b2c8-4186-b94e-9bbb6642769d,paper-app.paper:4000,10.42.0.204:8000,outbound|4000||paper-app.paper.svc.cluster.local,10.42.0.24:41386,10.43.132.225:4000,10.42.0.24:52610,-,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
2022-07-13T03:38:45.847Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 10 9,-,Python/3.9 aiohttp/3.8.1,259e0aab-b2c8-4186-b94e-9bbb6642769d,author-app.author:4000,10.42.0.211:8000,inbound|8000||,127.0.0.6:38419,10.42.0.211:8000,10.42.0.24:60088,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:45.848Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 6 6,-,Python/3.9 aiohttp/3.8.1,259e0aab-b2c8-4186-b94e-9bbb6642769d,author-app.author:4000,10.42.0.214:8000,inbound|8000||,127.0.0.6:56575,10.42.0.214:8000,10.42.0.24:55668,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:45.847Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 8 8,-,Python/3.9 aiohttp/3.8.1,259e0aab-b2c8-4186-b94e-9bbb6642769d,fulltext-app.fulltext:4000,10.42.0.229:8000,inbound|8000||,127.0.0.6:47595,10.42.0.229:8000,10.42.0.24:49528,outbound_.4000_._.fulltext-app.fulltext.svc.cluster.local,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:45.847Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 25 24,-,Python/3.9 aiohttp/3.8.1,259e0aab-b2c8-4186-b94e-9bbb6642769d,paper-app.paper:4000,10.42.0.204:8000,inbound|8000||,127.0.0.6:44805,10.42.0.204:8000,10.42.0.24:41386,outbound_.4000_._.paper-app.paper.svc.cluster.local,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
2022-07-13T03:38:44.498Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 20 20,-,Python/3.9 aiohttp/3.8.1,70f2f2c8-f636-9f31-b16f-063caf8a32ad,paper-app.paper:4000,10.42.0.233:8000,inbound|8000||,127.0.0.6:38877,10.42.0.233:8000,10.42.0.22:52322,outbound_.4000_._.paper-app.paper.svc.cluster.local,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
2022-07-13T03:38:44.498Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 15 15,-,Python/3.9 aiohttp/3.8.1,70f2f2c8-f636-9f31-b16f-063caf8a32ad,stats-app.stats:4000,10.42.0.19:8000,inbound|8000||,127.0.0.6:48203,10.42.0.19:8000,10.42.0.22:42518,outbound_.4000_._.stats-app.stats.svc.cluster.local,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:44.498Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 8 8,-,Python/3.9 aiohttp/3.8.1,70f2f2c8-f636-9f31-b16f-063caf8a32ad,author-app.author:4000,10.42.0.244:8000,inbound|8000||,127.0.0.6:46125,10.42.0.244:8000,10.42.0.22:37248,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:44.498Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 10 9,-,Python/3.9 aiohttp/3.8.1,70f2f2c8-f636-9f31-b16f-063caf8a32ad,fulltext-app.fulltext:4000,10.42.0.229:8000,inbound|8000||,127.0.0.6:33079,10.42.0.229:8000,10.42.0.22:53458,outbound_.4000_._.fulltext-app.fulltext.svc.cluster.local,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:44.498Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 9 9,-,Python/3.9 aiohttp/3.8.1,70f2f2c8-f636-9f31-b16f-063caf8a32ad,author-app.author:4000,10.42.0.211:8000,inbound|8000||,127.0.0.6:33999,10.42.0.211:8000,10.42.0.22:44342,outbound_.4000_._.author-app.author.svc.cluster.local,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:44.498Z,GET,/author,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 9 9,-,Python/3.9 aiohttp/3.8.1,70f2f2c8-f636-9f31-b16f-063caf8a32ad,author-app.author:4000,10.42.0.244:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.22:37248,10.43.115.69:4000,10.42.0.22:48494,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:44.498Z,GET,/author?name=,HTTP/1.1,200,"- via_upstream - ""-""",0 11462 9 9,-,Python/3.9 aiohttp/3.8.1,70f2f2c8-f636-9f31-b16f-063caf8a32ad,author-app.author:4000,10.42.0.211:8000,outbound|4000||author-app.author.svc.cluster.local,10.42.0.22:44342,10.43.115.69:4000,10.42.0.22:48498,-,default,GET,/,front-app.front:4000(200)|author-app.author:4000(200)|
2022-07-13T03:38:44.498Z,GET,/fulltext?keyword=,HTTP/1.1,200,"- via_upstream - ""-""",0 16 10 10,-,Python/3.9 aiohttp/3.8.1,70f2f2c8-f636-9f31-b16f-063caf8a32ad,fulltext-app.fulltext:4000,10.42.0.229:8000,outbound|4000||fulltext-app.fulltext.svc.cluster.local,10.42.0.22:53458,10.43.87.91:4000,10.42.0.22:55562,-,default,GET,/,front-app.front:4000(200)|fulltext-app.fulltext:4000(200)|
2022-07-13T03:38:44.498Z,GET,/stats,HTTP/1.1,200,"- via_upstream - ""-""",0 14759 16 16,-,Python/3.9 aiohttp/3.8.1,70f2f2c8-f636-9f31-b16f-063caf8a32ad,stats-app.stats:4000,10.42.0.19:8000,outbound|4000||stats-app.stats.svc.cluster.local,10.42.0.22:42518,10.43.45.60:4000,10.42.0.22:36752,-,default,GET,/,front-app.front:4000(200)|stats-app.stats:4000(200)|
2022-07-13T03:38:44.498Z,GET,/paper,HTTP/1.1,200,"- via_upstream - ""-""",0 35430 21 21,-,Python/3.9 aiohttp/3.8.1,70f2f2c8-f636-9f31-b16f-063caf8a32ad,paper-app.paper:4000,10.42.0.233:8000,outbound|4000||paper-app.paper.svc.cluster.local,10.42.0.22:52322,10.43.132.225:4000,10.42.0.22:37918,-,default,GET,/,front-app.front:4000(200)|paper-app.paper:4000(200)|
